match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T208611,KKR Vs SRH,SRH,KartikTyagi,2,0,30,1,15,5,3,2,2,1
T208611,KKR Vs SRH,SRH,AidenMarkram,3,0,24,1,8,5,2,1,0,0
T208611,KKR Vs SRH,SRH,TNatarajan,4,0,30,2,7.5,9,1,1,2,0
T208611,KKR Vs SRH,SRH,MayankMarkande,4,0,29,1,7.25,8,1,2,0,0
T208611,KKR Vs SRH,KKR,HarshitRana,4,0,27,1,6.75,13,1,2,2,0
T208611,KKR Vs SRH,KKR,VaibhavArora,3,0,32,2,10.66,6,5,0,1,2
T208611,KKR Vs SRH,KKR,ShardulThakur,3,0,23,2,7.66,6,3,0,0,0
T208611,KKR Vs SRH,KKR,AndreRussell,1,0,15,1,15,4,2,1,0,1
T208611,KKR Vs SRH,KKR,AnukulRoy,3,0,26,1,8.66,6,1,2,1,0
T208611,KKR Vs SRH,KKR,SunilNarine,2,0,16,0,8,1,1,0,0,0
T208611,KKR Vs SRH,KKR,VarunChakravarthy,4,0,20,1,5,12,2,0,0,0
T205138,PK Vs MI,MI,CameronGreen,2,0,15,0,7.5,7,2,0,0,0
T205138,PK Vs MI,MI,ArshadKhan,4,0,48,1,12,9,7,2,1,0
T205138,PK Vs MI,MI,JofraArcher,4,0,56,0,14,4,4,3,2,1
T205138,PK Vs MI,MI,PiyushChawla,4,0,29,2,7.25,7,4,0,0,0
T205138,PK Vs MI,MI,KumarKartikeya,3,0,24,0,8,3,0,1,3,0
T205138,PK Vs MI,MI,AkashMadhwal,3,0,37,0,12.33,1,3,1,0,1
T205138,PK Vs MI,PK,RishiDhawan,3,0,20,1,6.66,11,1,2,0,0
T205138,PK Vs MI,PK,ArshdeepSingh,3.5,0,66,1,17.21,4,8,4,2,0
T205138,PK Vs MI,PK,SamCurran,3,0,41,0,13.66,3,5,2,1,0
T205138,PK Vs MI,PK,NathanEllis,4,0,34,2,8.5,4,3,0,0,0
T205138,PK Vs MI,PK,RahulChahar,3,0,30,0,10,5,5,0,0,0
T205138,PK Vs MI,PK,HarpreetBrar,2,0,21,0,10.5,1,1,1,0,0
T203464,DC Vs GT,GT,MohammedShami,4,0,11,4,2.75,19,1,0,0,0
T203464,DC Vs GT,GT,HardikPandya,1,0,10,0,10,3,2,0,0,1
T203464,DC Vs GT,GT,JoshLittle,3,0,27,0,9,6,4,0,0,0
T203464,DC Vs GT,GT,RashidKhan,4,0,28,1,7,12,0,3,1,0
T203464,DC Vs GT,GT,NoorAhmad,4,0,20,0,5,11,1,0,2,0
T203464,DC Vs GT,GT,MohitSharma,4,0,33,2,8.25,7,1,2,0,0
T203464,DC Vs GT,DC,KhaleelAhmed,4,1,24,2,6,12,4,0,0,0
T203464,DC Vs GT,DC,IshantSharma,4,0,23,2,5.75,12,2,0,1,0
T203464,DC Vs GT,DC,AnrichNortje,4,0,39,1,9.75,11,2,3,2,0
T203464,DC Vs GT,DC,KuldeepYadav,4,0,15,1,3.75,9,0,0,0,0
T203464,DC Vs GT,DC,AxarPatel,4,0,24,0,6,10,1,1,1,0
T203494,RCB Vs LSG,LSG,KrunalPandya,4,0,21,0,5.25,8,1,0,0,0
T203494,RCB Vs LSG,LSG,MarcusStoinis,1,0,11,0,11,0,1,0,0,0
T203494,RCB Vs LSG,LSG,Naveen-ul-Haq,4,0,30,3,7.5,8,3,1,0,0
T203494,RCB Vs LSG,LSG,RaviBishnoi,4,0,21,2,5.25,7,0,0,0,0
T203494,RCB Vs LSG,LSG,AmitMishra,3,0,21,2,7,4,0,1,0,0
T203494,RCB Vs LSG,LSG,YashThakur,2,0,12,0,6,6,1,0,2,0
T203494,RCB Vs LSG,LSG,KrishnappaGowtham,2,0,10,1,5,5,0,0,0,0
T203494,RCB Vs LSG,RCB,MohammedSiraj,3,0,24,1,8,11,4,0,3,1
T203494,RCB Vs LSG,RCB,JoshHazlewood,3,0,15,2,5,13,1,1,0,1
T203494,RCB Vs LSG,RCB,GlennMaxwell,1,0,3,1,3,3,0,0,0,0
T203494,RCB Vs LSG,RCB,WaninduHasaranga,4,0,20,1,5,14,0,2,0,0
T203494,RCB Vs LSG,RCB,KarnSharma,4,0,20,2,5,12,1,1,0,0
T203494,RCB Vs LSG,RCB,HarshalPatel,3.5,0,20,1,5.21,9,2,0,0,0
T203494,RCB Vs LSG,RCB,MahipalLomror,1,0,4,0,4,2,0,0,0,0
T204100,RR Vs MI,MI,CameronGreen,3,0,31,0,10.33,10,2,2,4,0
T204100,RR Vs MI,MI,JofraArcher,4,0,35,1,8.75,16,2,3,3,1
T204100,RR Vs MI,MI,RileyMeredith,4,0,51,1,12.75,7,9,1,2,0
T204100,RR Vs MI,MI,PiyushChawla,4,0,34,2,8.5,11,2,3,0,0
T204100,RR Vs MI,MI,KumarKartikeya,2,0,14,0,7,6,1,1,0,0
T204100,RR Vs MI,MI,ArshadKhan,3,0,39,3,13,5,4,2,3,0
T204100,RR Vs MI,RR,TrentBoult,4,0,43,1,10.75,8,7,0,2,0
T204100,RR Vs MI,RR,SandeepSharma,4,0,35,1,8.75,5,3,1,2,0
T204100,RR Vs MI,RR,RavichandranAshwin,4,0,27,2,6.75,8,0,2,1,0
T204100,RR Vs MI,RR,YuzvendraChahal,3,0,32,0,10.66,5,3,2,0,0
T204100,RR Vs MI,RR,JasonHolder,3.3,0,55,0,15.71,4,5,4,2,0
T204100,RR Vs MI,RR,KuldeepSen,1,0,20,0,20,2,3,1,0,1
T204443,CSK Vs PK,PK,ArshdeepSingh,4,0,37,1,9.25,8,5,0,3,0
T204443,CSK Vs PK,PK,KagisoRabada,4,0,34,0,8.5,8,4,1,1,0
T204443,CSK Vs PK,PK,SamCurran,4,0,46,1,11.5,7,5,2,3,0
T204443,CSK Vs PK,PK,RahulChahar,4,0,35,1,8.75,7,2,2,0,0
T204443,CSK Vs PK,PK,SikandarRaza,3,0,31,1,10.33,6,4,1,0,0
T204443,CSK Vs PK,PK,LiamLivingstone,1,0,16,0,16,0,3,0,0,0
T204443,CSK Vs PK,CSK,AkashSingh,3,0,35,0,11.66,4,3,2,1,0
T204443,CSK Vs PK,CSK,TusharDeshpande,4,0,49,3,12.25,10,3,4,2,0
T204443,CSK Vs PK,CSK,MaheeshTheekshana,4,0,36,0,9,5,4,0,1,0
T204443,CSK Vs PK,CSK,RavindraJadeja,4,0,32,2,8,8,1,2,0,0
T204443,CSK Vs PK,CSK,MoeenAli,1,0,10,0,10,2,0,1,0,0
T204443,CSK Vs PK,CSK,MatheeshaPathirana,4,0,32,1,8,6,2,0,1,0
T207344,SRH Vs DC,DC,IshantSharma,3,0,31,1,10.33,9,7,0,0,0
T207344,SRH Vs DC,DC,AnrichNortje,4,0,44,0,11,4,4,1,2,0
T207344,SRH Vs DC,DC,MukeshKumar,2,0,38,0,19,2,4,2,2,1
T207344,SRH Vs DC,DC,MitchellMarsh,4,1,27,4,6.75,12,1,2,2,0
T207344,SRH Vs DC,DC,KuldeepYadav,3,0,27,0,9,4,1,2,0,0
T207344,SRH Vs DC,DC,AxarPatel,4,0,29,1,7.25,7,0,2,2,0
T207344,SRH Vs DC,SRH,BhuvneshwarKumar,4,0,45,1,11.25,5,3,2,3,0
T207344,SRH Vs DC,SRH,AkealHosein,4,0,40,1,10,6,4,2,0,0
T207344,SRH Vs DC,SRH,TNatarajan,4,0,34,1,8.5,4,2,1,0,0
T207344,SRH Vs DC,SRH,UmranMalik,1,0,22,0,22,0,2,2,0,0
T207344,SRH Vs DC,SRH,MayankMarkande,4,0,20,2,5,7,1,0,0,0
T207344,SRH Vs DC,SRH,AbhishekSharma,3,0,26,1,8.66,5,2,1,0,0
T201505,KKR Vs GT,GT,MohammedShami,4,0,33,3,8.25,12,3,2,0,0
T201505,KKR Vs GT,GT,HardikPandya,3,0,34,0,11.33,9,3,3,1,0
T201505,KKR Vs GT,GT,RashidKhan,4,0,54,0,13.5,3,3,4,1,0
T201505,KKR Vs GT,GT,JoshLittle,4,0,25,2,6.25,12,2,1,0,0
T201505,KKR Vs GT,GT,NoorAhmad,4,0,21,2,5.25,12,1,1,1,0
T201505,KKR Vs GT,GT,MohitSharma,1,0,12,0,12,1,0,1,0,0
T201505,KKR Vs GT,KKR,HarshitRana,3,0,25,1,8.33,6,4,0,1,0
T201505,KKR Vs GT,KKR,AndreRussell,3,0,29,1,9.66,6,3,1,1,0
T201505,KKR Vs GT,KKR,VarunChakravarthy,4,0,42,0,10.5,7,3,3,0,0
T201505,KKR Vs GT,KKR,SuyashSharma,4,0,37,0,9.25,7,3,2,0,0
T201505,KKR Vs GT,KKR,SunilNarine,3,0,24,1,8,3,1,1,0,0
T201505,KKR Vs GT,KKR,NitishRana,0.5,0,14,0,16.8,0,1,1,1,0
T204958,LSG Vs PK,PK,GurnoorBrar,3,0,42,0,14,7,4,3,1,2
T204958,LSG Vs PK,PK,ArshdeepSingh,4,0,54,1,13.5,4,10,0,2,0
T204958,LSG Vs PK,PK,KagisoRabada,4,0,52,2,13,12,3,5,2,2
T204958,LSG Vs PK,PK,SikandarRaza,1,0,17,0,17,2,1,2,0,0
T204958,LSG Vs PK,PK,RahulChahar,4,0,29,0,7.25,8,2,1,0,0
T204958,LSG Vs PK,PK,SamCurran,3,0,38,1,12.66,5,4,2,0,0
T204958,LSG Vs PK,PK,LiamLivingstone,1,0,19,1,19,1,3,1,0,0
T204958,LSG Vs PK,LSG,MarcusStoinis,1.5,0,21,1,11.45,5,2,1,4,0
T204958,LSG Vs PK,LSG,KyleMayers,1,0,4,0,4,5,1,0,0,0
T204958,LSG Vs PK,LSG,AyushBadoni,0.1,0,0,0,0,1,0,0,0,0
T204958,LSG Vs PK,LSG,Naveen-ul-Haq,4,0,30,3,7.5,11,2,0,1,1
T204958,LSG Vs PK,LSG,AveshKhan,2,0,28,0,14,1,3,1,0,0
T204958,LSG Vs PK,LSG,AmitMishra,2,0,23,0,11.5,1,2,1,0,0
T204958,LSG Vs PK,LSG,RaviBishnoi,4,0,41,2,10.25,9,4,2,0,1
T204958,LSG Vs PK,LSG,YashThakur,3.5,0,37,4,9.65,9,3,2,1,0
T204958,LSG Vs PK,LSG,KrunalPandya,1,0,13,0,13,2,1,1,1,0
T204283,RR Vs CSK,CSK,AkashSingh,2,0,32,0,16,3,6,1,0,0
T204283,RR Vs CSK,CSK,TusharDeshpande,4,0,42,2,10.5,10,5,2,0,0
T204283,RR Vs CSK,CSK,MaheeshTheekshana,4,0,24,1,6,11,3,0,1,0
T204283,RR Vs CSK,CSK,RavindraJadeja,4,0,32,1,8,6,2,1,1,0
T204283,RR Vs CSK,CSK,MoeenAli,2,0,17,0,8.5,2,0,1,0,0
T204283,RR Vs CSK,CSK,MatheeshaPathirana,4,0,48,0,12,5,5,1,2,0
T204283,RR Vs CSK,RR,SandeepSharma,4,0,24,0,6,10,3,0,0,0
T204283,RR Vs CSK,RR,KuldipYadav,3,0,18,1,6,4,1,0,0,0
T204283,RR Vs CSK,RR,JasonHolder,4,0,49,0,12.25,4,4,3,1,0
T204283,RR Vs CSK,RR,RavichandranAshwin,4,0,35,2,8.75,7,1,2,0,0
T204283,RR Vs CSK,RR,AdamZampa,3,0,22,3,7.33,7,2,1,0,0
T204283,RR Vs CSK,RR,YuzvendraChahal,2,0,21,0,10.5,3,2,1,0,0
T202291,KKR Vs RCB,RCB,MohammedSiraj,4,0,33,1,8.25,11,5,1,0,0
T202291,KKR Vs RCB,RCB,DavidWilley,3,0,31,0,10.33,5,4,1,1,0
T202291,KKR Vs RCB,RCB,WaninduHasaranga,4,0,24,2,6,10,3,0,0,0
T202291,KKR Vs RCB,RCB,ShahbazAhmed,1,0,25,0,25,1,0,4,0,0
T202291,KKR Vs RCB,RCB,VijaykumarVyshak,4,0,41,2,10.25,3,2,2,3,0
T202291,KKR Vs RCB,RCB,HarshalPatel,4,0,44,0,11,7,2,4,1,0
T202291,KKR Vs RCB,KKR,VaibhavArora,2,0,22,0,11,3,3,0,1,0
T202291,KKR Vs RCB,KKR,UmeshYadav,1,0,19,0,19,0,1,2,0,0
T202291,KKR Vs RCB,KKR,SuyashSharma,4,0,30,2,7.5,5,3,0,1,0
T202291,KKR Vs RCB,KKR,VarunChakravarthy,4,0,27,3,6.75,9,2,1,0,0
T202291,KKR Vs RCB,KKR,AndreRussell,4,0,29,2,7.25,11,1,2,0,0
T202291,KKR Vs RCB,KKR,SunilNarine,4,0,41,0,10.25,2,1,2,0,0
T202291,KKR Vs RCB,KKR,NitishRana,1,0,8,0,8,1,1,0,0,0
T208781,GT Vs MI,MI,ArjunTendulkar,2,0,9,1,4.5,7,0,0,0,0
T208781,GT Vs MI,MI,JasonBehrendorff,4,0,37,1,9.25,8,2,2,2,0
T208781,GT Vs MI,MI,RileyMeredith,4,0,49,1,12.25,6,4,3,2,0
T208781,GT Vs MI,MI,CameronGreen,2,0,39,0,19.5,0,2,4,0,0
T208781,GT Vs MI,MI,PiyushChawla,4,0,34,2,8.5,7,3,1,1,0
T208781,GT Vs MI,MI,KumarKartikeya,4,0,39,1,9.75,7,3,2,0,0
T208781,GT Vs MI,GT,MohammedShami,4,0,18,0,4.5,14,2,0,1,0
T208781,GT Vs MI,GT,HardikPandya,2,0,10,1,5,8,0,1,0,0
T208781,GT Vs MI,GT,RashidKhan,4,0,27,2,6.75,10,2,1,0,0
T208781,GT Vs MI,GT,NoorAhmad,4,0,37,3,9.25,10,2,3,0,0
T208781,GT Vs MI,GT,MohitSharma,4,0,38,2,9.5,7,1,3,0,0
T208781,GT Vs MI,GT,JoshLittle,2,0,18,0,9,2,1,1,0,0
T206316,DC Vs SRH,SRH,BhuvneshwarKumar,4,0,11,2,2.75,16,1,0,0,0
T206316,DC Vs SRH,SRH,MarcoJansen,2,0,27,0,13.5,4,4,1,0,0
T206316,DC Vs SRH,SRH,WashingtonSundar,4,0,28,3,7,10,2,1,0,0
T206316,DC Vs SRH,SRH,TNatarajan,3,0,21,1,7,3,2,0,0,0
T206316,DC Vs SRH,SRH,MayankMarkande,4,0,34,0,8.5,7,4,0,1,0
T206316,DC Vs SRH,SRH,UmranMalik,2,0,14,0,7,4,2,0,0,0
T206316,DC Vs SRH,SRH,AidenMarkram,1,0,7,0,7,0,0,0,0,0
T206316,DC Vs SRH,DC,IshantSharma,3,0,18,1,6,8,2,0,0,0
T206316,DC Vs SRH,DC,AnrichNortje,4,0,33,2,8.25,10,4,1,0,0
T206316,DC Vs SRH,DC,MukeshKumar,3,0,27,0,9,4,4,0,0,0
T206316,DC Vs SRH,DC,AxarPatel,4,0,21,2,5.25,8,1,0,0,0
T206316,DC Vs SRH,DC,KuldeepYadav,4,0,22,1,5.5,6,1,0,0,0
T206316,DC Vs SRH,DC,MitchellMarsh,2,0,16,0,8,3,1,0,0,1
T207135,CSK Vs KKR,KKR,UmeshYadav,3,0,35,0,11.66,7,3,3,0,0
T207135,CSK Vs KKR,KKR,DavidWiese,3,0,38,0,12.66,3,3,2,0,0
T207135,CSK Vs KKR,KKR,VarunChakravarthy,4,0,49,1,12.25,8,2,5,0,0
T207135,CSK Vs KKR,KKR,KulwantKhejroliya,3,0,44,2,14.66,5,2,4,0,1
T207135,CSK Vs KKR,KKR,SunilNarine,2,0,23,0,11.5,3,1,2,0,0
T207135,CSK Vs KKR,KKR,SuyashSharma,4,0,29,1,7.25,8,2,1,0,0
T207135,CSK Vs KKR,KKR,AndreRussell,1,0,17,0,17,0,1,1,2,0
T207135,CSK Vs KKR,CSK,AkashSingh,4,0,29,1,7.25,13,4,1,1,0
T207135,CSK Vs KKR,CSK,TusharDeshpande,4,0,43,2,10.75,12,3,3,4,0
T207135,CSK Vs KKR,CSK,MaheeshTheekshana,4,0,32,2,8,8,3,1,1,0
T207135,CSK Vs KKR,CSK,MoeenAli,1,0,20,1,20,1,0,3,0,0
T207135,CSK Vs KKR,CSK,RavindraJadeja,3,0,34,1,11.33,5,2,3,0,0
T207135,CSK Vs KKR,CSK,MatheeshaPathirana,4,0,27,1,6.75,11,2,1,3,0
T205220,RCB Vs RR,RR,TrentBoult,4,0,41,2,10.25,8,6,0,1,0
T205220,RCB Vs RR,RR,SandeepSharma,4,0,49,2,12.25,9,7,2,1,0
T205220,RCB Vs RR,RR,RavichandranAshwin,4,0,36,1,9,7,2,2,1,0
T205220,RCB Vs RR,RR,YuzvendraChahal,4,0,28,1,7,7,0,1,2,0
T205220,RCB Vs RR,RR,JasonHolder,4,0,32,0,8,6,3,1,0,0
T205220,RCB Vs RR,RCB,MohammedSiraj,4,0,39,1,9.75,8,4,1,3,0
T205220,RCB Vs RR,RCB,DavidWilley,4,0,26,1,6.5,11,2,1,1,0
T205220,RCB Vs RR,RCB,VijaykumarVyshak,2,0,24,0,12,4,5,0,1,0
T205220,RCB Vs RR,RCB,GlennMaxwell,2,0,25,0,12.5,3,2,2,0,0
T205220,RCB Vs RR,RCB,HarshalPatel,4,0,32,3,8,8,3,1,1,0
T205220,RCB Vs RR,RCB,WaninduHasaranga,4,0,32,0,8,5,2,1,0,0
T204462,PK Vs MI,MI,ArjunTendulkar,3,0,48,1,16,4,6,2,4,1
T204462,PK Vs MI,MI,JasonBehrendorff,3,0,41,1,13.66,6,2,4,1,0
T204462,PK Vs MI,MI,CameronGreen,4,0,41,2,10.25,9,2,4,0,0
T204462,PK Vs MI,MI,JofraArcher,4,0,42,1,10.5,8,3,3,1,0
T204462,PK Vs MI,MI,PiyushChawla,3,0,15,2,5,12,2,0,1,0
T204462,PK Vs MI,MI,HrithikShokeen,3,0,24,0,8,7,1,1,0,1
T204462,PK Vs MI,PK,MatthewShort,1,0,7,0,7,3,1,0,1,0
T204462,PK Vs MI,PK,ArshdeepSingh,4,0,29,4,7.25,12,2,2,1,0
T204462,PK Vs MI,PK,HarpreetBrar,2,0,15,0,7.5,5,1,1,0,0
T204462,PK Vs MI,PK,SamCurran,3,0,41,0,13.66,2,3,3,1,0
T204462,PK Vs MI,PK,NathanEllis,4,0,44,1,11,5,2,3,0,0
T204462,PK Vs MI,PK,RahulChahar,4,0,42,0,10.5,4,4,2,0,0
T204462,PK Vs MI,PK,LiamLivingstone,2,0,23,1,11.5,2,4,0,0,0
T208595,GT Vs LSG,LSG,Naveen-ul-Haq,4,0,19,1,4.75,12,1,0,0,0
T208595,GT Vs LSG,LSG,KrunalPandya,4,0,16,2,4,13,1,0,0,0
T208595,GT Vs LSG,LSG,AveshKhan,3,0,21,0,7,6,2,0,0,0
T208595,GT Vs LSG,LSG,RaviBishnoi,4,0,49,0,12.25,4,4,3,0,0
T208595,GT Vs LSG,LSG,MarcusStoinis,3,0,20,2,6.66,7,1,1,0,0
T208595,GT Vs LSG,LSG,AmitMishra,2,0,9,1,4.5,4,0,0,0,0
T208595,GT Vs LSG,GT,MohammedShami,3,1,18,0,6,9,3,0,0,0
T208595,GT Vs LSG,GT,JayantYadav,4,0,26,0,6.5,8,2,0,0,0
T208595,GT Vs LSG,GT,RashidKhan,4,0,33,1,8.25,9,4,1,0,0
T208595,GT Vs LSG,GT,MohitSharma,3,0,17,2,5.66,5,1,0,0,0
T208595,GT Vs LSG,GT,NoorAhmad,4,0,18,2,4.5,13,1,0,0,0
T208595,GT Vs LSG,GT,HardikPandya,1,0,7,0,7,2,1,0,0,0
T208595,GT Vs LSG,GT,RahulTewatia,1,0,8,0,8,4,0,1,1,0
T208568,SRH Vs CSK,CSK,AkashSingh,3,0,17,1,5.66,10,1,1,0,0
T208568,SRH Vs CSK,CSK,TusharDeshpande,3,0,26,0,8.66,7,4,0,1,0
T208568,SRH Vs CSK,CSK,MaheeshTheekshana,4,0,27,1,6.75,5,2,0,0,0
T208568,SRH Vs CSK,CSK,MoeenAli,2,0,18,0,9,2,1,1,0,0
T208568,SRH Vs CSK,CSK,RavindraJadeja,4,0,22,3,5.5,8,1,0,0,0
T208568,SRH Vs CSK,CSK,MatheeshaPathirana,4,0,22,1,5.5,9,2,0,1,0
T208568,SRH Vs CSK,SRH,BhuvneshwarKumar,2,0,10,0,5,7,1,0,0,0
T208568,SRH Vs CSK,SRH,MarcoJansen,3,0,37,0,12.33,5,6,1,0,0
T208568,SRH Vs CSK,SRH,AidenMarkram,1,0,11,0,11,2,2,0,0,0
T208568,SRH Vs CSK,SRH,WashingtonSundar,2.4,0,16,0,6,4,1,0,0,0
T208568,SRH Vs CSK,SRH,MayankMarkande,4,0,23,2,5.75,8,2,0,0,0
T208568,SRH Vs CSK,SRH,UmranMalik,3,0,18,0,6,8,2,0,0,0
T208568,SRH Vs CSK,SRH,MayankDagar,3,0,21,0,7,5,2,0,0,0
T206506,KKR Vs DC,DC,IshantSharma,4,0,19,2,4.75,13,2,0,1,0
T206506,KKR Vs DC,DC,MukeshKumar,4,0,34,1,8.5,15,2,3,4,0
T206506,KKR Vs DC,DC,AnrichNortje,4,0,20,2,5,16,3,0,2,0
T206506,KKR Vs DC,DC,AxarPatel,3,0,13,2,4.33,12,2,0,0,0
T206506,KKR Vs DC,DC,MitchellMarsh,2,0,25,0,12.5,2,1,2,2,0
T206506,KKR Vs DC,DC,KuldeepYadav,3,0,15,2,5,9,0,1,1,0
T206506,KKR Vs DC,KKR,UmeshYadav,1,0,6,0,6,3,1,0,0,0
T206506,KKR Vs DC,KKR,KulwantKhejroliya,1.2,0,20,0,15,2,3,0,0,1
T206506,KKR Vs DC,KKR,AndreRussell,1,0,12,0,12,3,2,0,0,1
T206506,KKR Vs DC,KKR,SunilNarine,4,0,36,0,9,7,6,0,1,0
T206506,KKR Vs DC,KKR,VarunChakravarthy,4,1,16,2,4,14,2,0,0,0
T206506,KKR Vs DC,KKR,AnukulRoy,4,0,19,2,4.75,13,2,0,2,0
T206506,KKR Vs DC,KKR,NitishRana,4,0,17,2,4.25,10,1,0,0,0
T209410,RCB Vs PK,PK,ArshdeepSingh,4,0,34,1,8.5,8,5,0,1,0
T209410,RCB Vs PK,PK,HarpreetBrar,3,0,31,2,10.33,7,1,3,0,0
T209410,RCB Vs PK,PK,NathanEllis,4,0,41,1,10.25,8,2,3,1,0
T209410,RCB Vs PK,PK,SamCurran,4,0,27,0,6.75,6,1,0,0,1
T209410,RCB Vs PK,PK,RahulChahar,4,0,24,0,6,7,2,0,0,0
T209410,RCB Vs PK,PK,LiamLivingstone,1,0,9,0,9,0,1,0,0,0
T209410,RCB Vs PK,RCB,MohammedSiraj,4,0,21,4,5.25,13,3,0,0,0
T209410,RCB Vs PK,RCB,WayneParnell,3,0,32,1,10.66,9,1,4,0,0
T209410,RCB Vs PK,RCB,WaninduHasaranga,4,0,39,2,9.75,7,2,3,0,0
T209410,RCB Vs PK,RCB,VijaykumarVyshak,3,0,29,0,9.66,6,2,2,1,0
T209410,RCB Vs PK,RCB,GlennMaxwell,1,0,5,0,5,1,0,0,0,0
T209410,RCB Vs PK,RCB,HarshalPatel,3.2,0,22,1,6.6,10,1,1,1,1
T205539,LSG Vs RR,RR,TrentBoult,4,1,16,1,4,18,1,1,0,0
T205539,LSG Vs RR,RR,SandeepSharma,4,0,32,1,8,8,4,0,0,1
T205539,LSG Vs RR,RR,RavichandranAshwin,4,0,23,2,5.75,9,2,0,1,0
T205539,LSG Vs RR,RR,YuzvendraChahal,4,0,41,0,10.25,5,3,2,0,0
T205539,LSG Vs RR,RR,JasonHolder,4,0,38,1,9.5,7,3,2,0,0
T205539,LSG Vs RR,LSG,Naveen-ul-Haq,4,0,19,0,4.75,11,0,1,1,0
T205539,LSG Vs RR,LSG,YudhvirSingh,2,0,27,0,13.5,6,2,2,1,0
T205539,LSG Vs RR,LSG,AveshKhan,4,0,25,3,6.25,12,4,0,0,0
T205539,LSG Vs RR,LSG,MarcusStoinis,4,0,28,2,7,11,3,1,0,0
T205539,LSG Vs RR,LSG,RaviBishnoi,4,0,25,0,6.25,8,2,0,0,1
T205539,LSG Vs RR,LSG,AmitMishra,2,0,15,0,7.5,3,2,0,0,0
T203831,MI Vs SRH,SRH,BhuvneshwarKumar,4,0,31,1,7.75,8,1,2,0,0
T203831,MI Vs SRH,SRH,MarcoJansen,4,0,43,2,10.75,11,3,4,1,0
T203831,MI Vs SRH,SRH,WashingtonSundar,4,0,33,0,8.25,10,4,1,0,0
T203831,MI Vs SRH,SRH,TNatarajan,4,0,50,1,12.5,3,7,1,0,0
T203831,MI Vs SRH,SRH,MayankMarkande,4,0,35,0,8.75,9,4,1,1,0
T203831,MI Vs SRH,MI,ArjunTendulkar,2.5,0,18,1,6.35,9,2,0,3,0
T203831,MI Vs SRH,MI,JasonBehrendorff,4,0,37,2,9.25,7,5,0,1,0
T203831,MI Vs SRH,MI,RileyMeredith,4,0,33,2,8.25,10,3,1,3,0
T203831,MI Vs SRH,MI,HrithikShokeen,1,0,12,0,12,1,0,1,0,0
T203831,MI Vs SRH,MI,PiyushChawla,4,0,43,2,10.75,5,4,2,0,0
T203831,MI Vs SRH,MI,CameronGreen,4,0,29,1,7.25,9,4,0,1,0
T206232,CSK Vs RCB,RCB,MohammedSiraj,4,0,30,1,7.5,10,1,2,1,0
T206232,CSK Vs RCB,RCB,WayneParnell,4,0,48,1,12,7,3,4,0,0
T206232,CSK Vs RCB,RCB,VijaykumarVyshak,4,0,62,1,15.5,3,5,5,0,0
T206232,CSK Vs RCB,RCB,GlennMaxwell,2.4,0,28,1,10.5,4,0,3,1,0
T206232,CSK Vs RCB,RCB,WaninduHasaranga,2,0,21,1,10.5,1,1,1,0,0
T206232,CSK Vs RCB,RCB,HarshalPatel,3.2,0,36,1,10.8,8,2,2,2,2
T206232,CSK Vs RCB,CSK,AkashSingh,3,0,35,1,11.66,9,3,3,0,0
T206232,CSK Vs RCB,CSK,TusharDeshpande,4,0,45,3,11.25,9,5,2,3,0
T206232,CSK Vs RCB,CSK,MaheeshTheekshana,4,0,41,1,10.25,4,1,3,1,0
T206232,CSK Vs RCB,CSK,RavindraJadeja,4,0,37,0,9.25,3,0,3,0,0
T206232,CSK Vs RCB,CSK,MatheeshaPathirana,4,0,42,2,10.5,9,3,3,2,0
T206232,CSK Vs RCB,CSK,MoeenAli,1,0,13,1,13,3,0,2,0,0
T204210,GT Vs RR,RR,TrentBoult,4,0,46,1,11.5,6,4,2,2,0
T204210,GT Vs RR,RR,SandeepSharma,4,0,25,2,6.25,10,3,0,1,0
T204210,GT Vs RR,RR,AdamZampa,4,0,32,1,8,9,2,2,0,0
T204210,GT Vs RR,RR,RavichandranAshwin,4,0,37,0,9.25,5,4,1,0,0
T204210,GT Vs RR,RR,YuzvendraChahal,4,0,36,1,9,3,0,2,1,0
T204210,GT Vs RR,GT,MohammedShami,4,1,25,3,6.25,18,1,3,1,0
T204210,GT Vs RR,GT,HardikPandya,4,0,24,1,6,14,3,1,0,0
T204210,GT Vs RR,GT,AlzarriJoseph,3,0,47,0,15.66,2,3,4,0,0
T204210,GT Vs RR,GT,RashidKhan,4,0,46,2,11.5,7,1,5,0,0
T204210,GT Vs RR,GT,MohitSharma,2,0,7,0,3.5,5,0,0,0,0
T204210,GT Vs RR,GT,NoorAhmad,2.2,0,29,1,12.42,3,2,2,1,0
T202897,KKR Vs MI,MI,ArjunTendulkar,2,0,17,0,8.5,6,1,1,1,0
T202897,KKR Vs MI,MI,CameronGreen,2,0,20,1,10,6,1,1,2,0
T202897,KKR Vs MI,MI,DuanJansen,4,0,53,1,13.25,6,3,4,4,0
T202897,KKR Vs MI,MI,PiyushChawla,4,0,19,1,4.75,10,1,0,0,0
T202897,KKR Vs MI,MI,HrithikShokeen,4,0,34,2,8.5,7,3,1,1,0
T202897,KKR Vs MI,MI,RileyMeredith,4,0,40,1,10,9,3,3,0,0
T202897,KKR Vs MI,KKR,UmeshYadav,2,0,19,0,9.5,6,1,2,0,0
